Vehicle_Year,Mileage,Condition_Score,Make,Auction_Location,Sold_Price
1999,78632,9.364668094631861,Ford,Scottsdale,78460.1404731593
1979,127726,6.655805460259056,Chevy,Scottsdale,50006.42730129528
2021,134043,4.554506674193159,Porsche,Palm Beach,59868.23337096579
1994,46102,3.2862791601908734,Toyota,Las Vegas,48821.195800954374
2007,49912,9.839216659925354,Ferrari,Las Vegas,187704.88329962676
2021,109046,9.847179982687226,Porsche,Palm Beach,88831.29991343612
1984,66768,9.324792534115312,Chevy,Scottsdale,71947.16267057657
1994,99103,8.071022348900373,Ford,Scottsdale,67444.81174450186
1984,43098,3.932015893710564,Ferrari,Palm Beach,147350.27946855282
1988,104701,8.353004351478676,Toyota,Las Vegas,65294.92175739338
1977,7912,4.679137155440554,Porsche,Palm Beach,51104.48577720277
2023,61944,3.9409578833954066,Toyota,Palm Beach,65010.38941697703
2005,133351,7.703788226196516,Chevy,Palm Beach,67683.84113098259
1977,74701,1.716885348583806,Toyota,Scottsdale,29614.32674291903
1961,139447,1.4370645096609551,Ford,Scottsdale,13740.622548304775
2013,47957,5.031583274630671,Porsche,Scottsdale,66862.21637315335
1994,125655,5.010749207399457,Porsche,Las Vegas,49488.24603699728
1975,20800,9.060797377574515,Ford,Palm Beach,70723.98688787257
2020,93430,2.135377866590351,Toyota,Palm Beach,51333.88933295176
2000,145041,2.109555347071715,Ford,Las Vegas,36043.676735358575
1995,63453,2.3270734042741106,Ferrari,Scottsdale,142790.06702137057
1992,100872,1.2676263516514235,Ford,Palm Beach,32250.931758257117
1963,91602,1.6455856403341755,Toyota,Las Vegas,20567.728201670878
1992,114043,6.9388288014613515,Ford,Scottsdale,59289.844007306754
1973,109950,4.884258962057583,Chevy,Scottsdale,39926.294810287916
1980,45195,7.872427603792122,Ford,Palm Beach,64842.63801896061
2007,145442,9.933379467234943,Ford,Scottsdale,78622.69733617471
1979,15623,6.931312129891012,Toyota,Las Vegas,62594.26064945506
2015,62533,1.4541001355811136,Ferrari,Scottsdale,148517.20067790558
2023,20091,1.9410657827890736,Ferrari,Palm Beach,159196.22891394538
1967,10875,8.92903676333237,Toyota,Las Vegas,67057.68381666185
1966,85095,5.747463501024354,Toyota,Scottsdale,43227.81750512177
1962,147845,8.42353443456166,Toyota,Scottsdale,48333.1721728083
1976,122908,8.709511026024334,Chevy,Scottsdale,59256.755130121666
2023,137786,9.349070873495673,Porsche,Las Vegas,84466.75436747837
1992,7515,9.548462849377291,Ford,Scottsdale,82990.81424688645
2007,148136,5.993432168529756,Toyota,Palm Beach,58653.56084264878
1971,37144,4.069181550304305,Toyota,Las Vegas,42131.50775152152
2018,50076,9.656783869131987,Toyota,Las Vegas,92276.31934565993
2010,3932,5.926657654011027,Ferrari,Scottsdale,174240.08827005513
1981,34248,1.5782745065914994,Toyota,Las Vegas,34966.57253295749
2014,112330,6.784988950538785,Ford,Palm Beach,69691.94475269393
1981,85176,6.289162753555097,Toyota,Las Vegas,53428.21376777549
2005,38502,9.062135856052354,Ford,Palm Beach,83960.47928026177
1989,38678,6.878684702420312,Chevy,Scottsdale,65025.623512101556
1997,90553,4.141471820153963,Porsche,Las Vegas,50152.05910076981
1997,75815,9.696031531352384,Ferrari,Palm Beach,179398.65765676193
2004,111535,8.214575373838302,Ford,Scottsdale,71919.3768691915
2010,95842,6.673758565432189,Chevy,Palm Beach,68784.59282716094
2013,45575,3.6363268306281062,Porsche,Las Vegas,60124.134153140534
1967,60242,4.36186266682866,Porsche,Las Vegas,39285.1133341433
1986,93626,7.02972931686991,Porsche,Palm Beach,58786.046584349555
1986,51101,1.6478273661698954,Ford,Scottsdale,36129.03683084948
1993,57749,3.310125324852371,Chevy,Scottsdale,47275.72662426186
1980,144328,7.425108400569382,Toyota,Scottsdale,52692.742002846906
1989,25811,5.320166588601588,Chevy,Scottsdale,58519.73294300795
1992,30206,4.621542083329871,Chevy,Palm Beach,56087.11041664935
1987,65558,2.3631186016037304,Chevy,Las Vegas,38759.79300801865
2006,147761,4.976641310299593,Ford,Palm Beach,53107.106551497964
2023,130529,7.936227736842105,Ford,Las Vegas,78128.23868421052
1992,101854,3.3761156146470372,Ford,Las Vegas,42695.17807323518
1964,138386,1.0485868796530968,Chevy,Palm Beach,13404.334398265484
2019,126579,7.016544110358845,Ford,Palm Beach,71924.82055179423
2020,136313,9.753639439892973,Porsche,Scottsdale,85136.89719946486
2007,28984,6.461439072297246,Ford,Las Vegas,72908.79536148623
1978,2808,2.079296730344171,Ferrari,Scottsdale,139115.68365172087
1963,18475,3.8865978311020575,Ford,Scottsdale,39085.48915551029
1994,15188,8.80877453248201,Ford,Palm Beach,79525.07266241005
2023,57715,3.0931126683114574,Ford,Scottsdale,61194.06334155729
2008,110238,6.469263131478472,Ford,Scottsdale,65322.51565739236
2023,10114,4.62404087428598,Ferrari,Scottsdale,173608.8043714299
1976,134445,2.870593492776841,Toyota,Palm Beach,28908.467463884204
2003,102942,8.320662042082116,Ford,Scottsdale,72809.11021041058
1987,78177,7.685481488191212,Porsche,Scottsdale,64109.70744095606
1989,139884,6.954319593633389,Ferrari,Palm Beach,155283.19796816693
1988,52974,3.127029312418761,Toyota,Palm Beach,44337.7465620938
2005,69187,1.8807130244480503,Ford,Palm Beach,44984.865122240255
2012,12397,6.185433968433696,Toyota,Las Vegas,75687.46984216847
1965,27228,5.9831005018549,Porsche,Palm Beach,49692.7025092745
1994,68468,2.695465084013857,Ferrari,Las Vegas,143630.5254200693
2019,79058,1.5062202488365524,Ferrari,Palm Beach,149125.30124418274
2000,33020,1.7263760877458738,Toyota,Palm Beach,45329.88043872937
1996,142328,9.934938878614604,Ford,Palm Beach,73441.89439307302
1983,142280,8.052255052685954,Chevy,Las Vegas,57533.27526342977
1988,133972,9.297887283686553,Ferrari,Scottsdale,167092.23641843276
2008,133782,2.75549250012727,Chevy,Palm Beach,44399.26250063635
2005,77703,9.645116826910916,Ferrari,Las Vegas,182955.28413455456
2012,33972,2.2838891632584586,Ford,Palm Beach,54022.2458162923
1990,10828,5.5817364570982395,Ford,Scottsdale,61825.8822854912
1994,95202,8.467261159753576,Ferrari,Las Vegas,169816.10579876788
2019,122149,4.148230190604215,Toyota,Palm Beach,58026.250953021074
1992,20683,4.823456798592105,Ford,Palm Beach,58048.98399296052
2011,85874,2.153665992691881,Ford,Palm Beach,47680.9299634594
2022,138435,2.1062969199907546,Porsche,Scottsdale,47687.98459995377
2020,126474,6.5761140230079365,Ford,Las Vegas,70233.17011503968
1980,91218,7.0797913175805105,Porsche,Palm Beach,56277.15658790255
1991,66042,7.995992626739739,Ford,Palm Beach,68875.7631336987
1982,13789,6.010138474135782,Ford,Las Vegas,59671.79237067891
1992,33376,6.811833630351753,Toyota,Scottsdale,66721.56815175877
2023,102068,1.1216554452974805,Toyota,Scottsdale,46901.4772264874
1962,13150,2.4595365442346924,Ford,Scottsdale,31982.682721173464
2023,66316,9.864232894152142,Ferrari,Scottsdale,194189.5644707607
1977,84140,1.6839415568424863,Ferrari,Scottsdale,128505.70778421243
1984,21744,7.109094000342204,Ford,Palm Beach,65371.07000171102
2001,62121,2.584743697285446,Ferrari,Palm Beach,147211.61848642724
1990,42391,7.450467271908777,Ford,Palm Beach,68013.2363595439
2013,132710,7.353913626657941,Toyota,Las Vegas,69998.56813328971
2017,41620,3.107791538092812,Chevy,Scottsdale,59876.957690464056
1962,25775,3.4267095929728377,Porsche,Las Vegas,35556.04796486419
1999,149459,6.892936422418795,Ferrari,Scottsdale,159018.78211209396
2005,274,4.510774349021923,Ferrari,Scottsdale,165026.47174510962
1983,92368,2.7509317272992018,Toyota,Las Vegas,36017.85863649601
2009,35098,7.585116389087336,Ferrari,Palm Beach,178915.78194543667
1991,143284,2.3873277190270077,Ford,Las Vegas,33108.23859513504
2006,105510,8.70079297730452,Ford,Palm Beach,75952.96488652259
1981,75325,5.632025716466448,Chevy,Scottsdale,51127.62858233224
1982,44914,1.9513054349137062,Chevy,Palm Beach,36265.12717456853
1961,85191,7.24665100177886,Chevy,Scottsdale,48214.1550088943
2022,50819,5.6724673561708645,Ford,Scottsdale,74280.43678085433
1986,129987,3.682518146153286,Chevy,Palm Beach,38413.890730766434
2001,34019,4.802854422014693,Chevy,Scottsdale,61112.37211007346
1961,73255,3.685039692287489,Ford,Palm Beach,31599.698461437445
1985,71669,3.3672325216850565,Toyota,Las Vegas,42169.262608425284
1976,41428,2.47247578759341,Ferrari,Scottsdale,136219.57893796705
1999,24718,4.264904198237283,Porsche,Scottsdale,58352.72099118641
1992,34775,3.2588848568446367,Ford,Las Vegas,48816.92428422318
1968,19019,7.150910383485254,Ford,Scottsdale,57852.651917426265
2002,4273,7.154890670469757,Porsche,Las Vegas,76347.15335234877
2013,109469,5.516562183000746,Porsche,Las Vegas,63135.910915003726
2007,26500,8.001500747232889,Chevy,Scottsdale,80857.50373616445
1998,70405,8.572057471054434,Porsche,Las Vegas,74819.78735527217
1988,88891,6.217898116908458,Ferrari,Las Vegas,156200.3905845423
2001,70633,6.570416464870903,Ferrari,Las Vegas,166288.7823243545
2014,103691,3.5459731880772867,Ferrari,Scottsdale,154360.76594038642
1985,141750,9.053822806349679,Ferrari,Las Vegas,163594.11403174838
1994,131160,1.2178543998027684,Ferrari,Palm Beach,129973.27199901384
2009,149796,4.137422224985611,Chevy,Palm Beach,50207.51112492806
1984,39294,7.4962037939487045,Ford,Las Vegas,65551.61896974352
1983,110003,1.7208055870404513,Porsche,Palm Beach,29103.727935202252
1972,131561,2.6485257468546335,Ford,Scottsdale,26086.528734273168
2019,99403,6.3035715507656604,Porsche,Las Vegas,71077.5577538283
2017,114003,6.039943043172022,Chevy,Scottsdale,67299.4152158601
1966,67491,7.650354665178595,Chevy,Palm Beach,54502.673325892974
2016,144966,8.313513751793547,Toyota,Palm Beach,75070.96875896773
1995,58102,2.157216206605022,Toyota,Palm Beach,42475.881033025114
2004,35631,1.1654289079771785,Chevy,Palm Beach,44264.044539885894
1979,5086,7.206746676930155,Chevy,Scottsdale,65025.13338465078
1960,32398,3.712526161897233,Porsche,Las Vegas,35322.830809486164
1967,1581,6.633855225261582,Chevy,Scottsdale,56511.17612630791
2023,56508,2.3549012925600223,Ford,Las Vegas,57623.70646280011
2005,122050,5.221360419993666,Porsche,Palm Beach,56401.802099968336
1975,148007,5.539822714570932,Chevy,Palm Beach,40398.41357285467
1973,125455,6.265700347358945,Porsche,Palm Beach,45283.00173679473
1971,27898,5.618530146975079,Porsche,Palm Beach,50802.85073487539
2010,91749,5.461216932058425,Ferrari,Scottsdale,163131.1846602921
1982,64987,3.9946073858546995,Toyota,Las Vegas,44474.3369292735
1974,19577,1.640622126862776,Porsche,Las Vegas,33245.41063431388
1987,148438,1.8056817711715807,Porsche,Palm Beach,27684.6088558579
1993,127915,4.9040044696643825,Ferrari,Scottsdale,148228.52234832192
1961,127526,4.2021381503889375,Chevy,Palm Beach,28758.090751944685
1991,143061,5.64521324207048,Porsche,Las Vegas,49419.9662103524
1982,24435,3.7435435233064025,Ferrari,Las Vegas,147274.217616532
2022,142426,7.191190823097919,Ford,Scottsdale,72713.35411548961
1981,86710,8.775593398085595,Ferrari,Las Vegas,165706.966990428
2010,11542,3.6897686990818093,Toyota,Scottsdale,62294.64349540905
1984,46389,2.7368560714512573,Toyota,Palm Beach,41045.38035725628
2017,53847,2.045625168286802,Chevy,Palm Beach,53343.425841434015
2022,37427,6.546286365137312,Chevy,Scottsdale,79988.73182568655
2021,147371,4.994703920265124,Toyota,Palm Beach,60736.41960132562
2020,72927,2.6921414547666007,Toyota,Scottsdale,56168.007273833005
1981,106564,6.878230599626699,Porsche,Palm Beach,54234.752998133496
2017,131284,2.3363486470475596,Toyota,Palm Beach,47053.34323523779
2017,87151,5.9887063526315725,Chevy,Las Vegas,69728.43176315786
1981,59822,5.7443354346273825,Toyota,Las Vegas,53239.47717313691
2008,92136,7.60805021067475,Chevy,Scottsdale,72826.65105337376
2011,147695,1.4959867594660008,Ford,Palm Beach,38210.433797330006
2001,67060,8.990856386661973,Toyota,Palm Beach,78748.28193330986
1965,19652,7.326925535321376,Chevy,Palm Beach,57169.42767660688
1974,141980,2.94513398513886,Ferrari,Las Vegas,127527.6699256943
2013,987,2.650648137487657,Porsche,Scottsdale,59654.54068743829
2002,31902,4.884941927294051,Chevy,Scottsdale,62234.50963647026
2019,85124,8.358087965901372,Toyota,Scottsdale,82778.03982950686
1996,118739,8.586549938251963,Toyota,Palm Beach,69058.84969125982
1992,118348,5.684104829254448,Ford,Scottsdale,52585.72414627224
1967,82038,8.747297764180637,Ferrari,Las Vegas,159032.6888209032
2012,122846,1.0489933827252151,Chevy,Las Vegas,38960.36691362607
2019,26149,1.3165716837843695,Ferrari,Scottsdale,153467.95841892186
2003,77889,9.206394342730684,Ford,Palm Beach,79743.07171365342
2003,84626,7.977987368973245,Porsche,Las Vegas,72927.33684486622
1964,139018,5.0563545242534715,Ferrari,Las Vegas,133379.97262126737
1998,46320,7.782491183301884,Ford,Palm Beach,73280.45591650941
1963,46263,9.600755155510795,Chevy,Palm Beach,64877.47577755397
1965,134937,7.948805714931566,Porsche,Scottsdale,48750.32857465783
2004,117226,8.581342004364899,Toyota,Las Vegas,73184.1100218245
1991,81586,7.845459232510556,Ford,Las Vegas,66568.69616255278
2011,75377,2.5138998319018744,Toyota,Scottsdale,50531.79915950938
1989,104345,8.50216698681163,Porsche,Scottsdale,66576.33493405816
2006,122432,2.7559793802178905,Ford,Las Vegas,44536.69690108945
1994,23031,9.033501952397323,Ford,Las Vegas,79864.40976198661
2014,89216,5.127849082729683,Porsche,Palm Beach,63717.64541364842
1999,55733,7.092790770799256,Chevy,Palm Beach,69390.65385399628
2011,52013,5.4751676309257915,Ford,Las Vegas,67674.53815462896
1975,94876,1.8459183647494184,Porsche,Las Vegas,27241.991823747092
1972,26091,3.616500768585986,Ferrari,Palm Beach,141473.40384292993
2009,104192,9.853586685973054,Toyota,Scottsdale,83348.73342986527
2019,141733,9.646432765028356,Ford,Scottsdale,83558.86382514179
2001,148073,3.8843820788999253,Ferrari,Las Vegas,145114.6103944996
1989,95656,9.966671238207033,Ford,Las Vegas,74767.75619103517
1978,62975,8.609960759472097,Chevy,Palm Beach,65752.30379736048
1976,62220,6.4986354948902925,Porsche,Las Vegas,54271.17747445146
2015,133160,1.3611215823490854,Ford,Scottsdale,40989.60791174543
2022,110141,9.113021465845415,Porsche,Palm Beach,85551.00732922707
1978,128567,6.016863513378878,Ford,Palm Beach,46227.61756689439
1987,145428,8.816285360824926,Chevy,Scottsdale,63038.62680412463
2017,118590,8.50986207915168,Chevy,Scottsdale,79190.3103957584
2014,126255,8.497055936809776,Ferrari,Palm Beach,176859.77968404887
1985,28330,7.283564746434146,Chevy,Las Vegas,66084.82373217073
1996,59878,3.6227362480844376,Porsche,Scottsdale,50125.88124042218
1985,45933,4.025442319700678,Chevy,Palm Beach,48033.91159850339
2012,22725,3.776222913244177,Ford,Las Vegas,62608.61456622089
2021,32188,1.1804139957930824,Chevy,Las Vegas,53183.26997896541
1982,104037,6.243120182933301,Porsche,Palm Beach,51811.900914666505
2022,76461,7.289503034014295,Ford,Scottsdale,79801.41517007147
1968,88329,8.68479394172683,Ferrari,Las Vegas,158591.06970863417
1971,135289,2.261488900444573,Ferrari,Scottsdale,123278.54450222287
2012,90365,5.897648340791216,Ferrari,Palm Beach,166451.7417039561
1960,97818,1.0720732660640457,Ford,Scottsdale,15578.566330320227
2017,60810,1.8558428293965652,Ferrari,Las Vegas,151698.21414698282
2017,94976,1.4879056978539376,Chevy,Palm Beach,46441.92848926969
1960,31049,7.529302306139383,Ford,Las Vegas,54541.611530696915
2006,68236,1.7295360748984283,Ford,Las Vegas,44824.08037449214
1993,111641,7.44807683402911,Ford,Palm Beach,62576.284170145555
1991,61942,3.2466223396952505,Toyota,Palm Beach,45538.91169847625
2021,27090,8.899416646272456,Porsche,Scottsdale,92288.08323136228
2013,147365,8.318349895274327,Toyota,Palm Beach,73355.24947637164
2007,30209,9.62047195727749,Toyota,Scottsdale,88581.45978638745
1984,130456,8.953858139122287,Toyota,Palm Beach,63723.69069561144
1999,128233,9.399964772047126,Porsche,Las Vegas,73676.52386023563
2004,1406,8.72868156861977,Toyota,Scottsdale,85502.80784309885
2012,3949,7.240437105533698,Ferrari,Palm Beach,181807.2855276685
1960,12460,2.5323323691289237,Ford,Scottsdale,31415.661845644616
1975,111172,3.4453676696868367,Ford,Scottsdale,33609.63834843418
2020,94867,2.914542695172458,Chevy,Scottsdale,55086.01347586229
1998,54430,6.432272088923851,Ferrari,Las Vegas,165718.36044461926
2023,51807,5.532579441762413,Porsche,Palm Beach,73982.19720881207
2022,18789,8.803719974425814,Ford,Palm Beach,93139.69987212907
1964,29184,9.574055798491681,Toyota,Scottsdale,66951.8789924584
1981,40487,4.643739006563299,Chevy,Palm Beach,49669.9950328165
1988,74916,5.557154979527311,Chevy,Las Vegas,54294.174897636556
2014,2742,9.743647211237253,Ford,Scottsdale,95444.03605618626
1962,42237,3.486150474608292,Ferrari,Las Vegas,134207.05237304146
1971,62360,8.131516978229323,Chevy,Las Vegas,59921.58489114662
1985,146610,3.0271591210172164,Ford,Palm Beach,32974.79560508608
1975,48542,7.133141038827448,Ferrari,Palm Beach,158311.50519413725
2010,103161,3.2825406487470774,Ford,Scottsdale,51096.60324373539
1996,134166,8.953600499482482,Ford,Las Vegas,69351.4024974124
1981,125944,6.053301493630091,Ferrari,Palm Beach,148172.10746815044
2016,99675,2.673402767869461,Ferrari,Scottsdale,151399.5138393473
1988,1913,3.0193225812863744,Ferrari,Scottsdale,148905.31290643188
1973,93127,5.4446427613729025,Ford,Palm Beach,44410.51380686452
1987,123589,9.65441823017391,Chevy,Las Vegas,69413.19115086955
1964,84481,7.92677947495289,Porsche,Scottsdale,53185.79737476445
2006,55376,5.394786785432606,Porsche,Palm Beach,64436.33392716303
2008,41343,4.039472301059954,Ford,Scottsdale,60063.06150529977
1989,60372,5.943416440135984,Ford,Palm Beach,58179.88220067992
2005,65718,7.735247500857577,Chevy,Scottsdale,74604.43750428788
2021,2020,8.0553572960752,Ferrari,Las Vegas,190574.786480376
2011,106221,3.9214791828725017,Ford,Scottsdale,54485.29591436251
1964,76972,7.490433413924895,Toyota,Palm Beach,51754.96706962447
1971,81232,6.920099020325675,Ferrari,Palm Beach,151977.29510162838
1975,2193,9.632010627966645,Ford,Palm Beach,75440.75313983322
1985,13005,9.379812614572133,Toyota,Las Vegas,78098.56307286066
1985,121859,8.104413930432194,Chevy,Palm Beach,60836.16965216097
2007,31081,7.510552199694356,Toyota,Palm Beach,77944.66099847178
1980,74003,3.4663743073384827,Ford,Las Vegas,39931.57153669241
1998,70921,8.613687304886799,Porsche,Palm Beach,74976.336524434
1995,109300,4.847551333420295,Ford,Palm Beach,50807.75666710148
1992,82389,3.450164882554402,Porsche,Las Vegas,45011.92441277201
2021,116606,4.457446821581162,Chevy,Scottsdale,61126.63410790581
1989,78613,8.523419410148572,Chevy,Palm Beach,69255.79705074285
1996,138846,2.337698940200965,Ferrari,Scottsdale,135803.89470100484
1982,50616,5.105428670078402,Ferrari,Las Vegas,151465.54335039202
2017,69312,5.431218350765407,Porsche,Palm Beach,68724.89175382703
1969,133598,1.3296672783893746,Porsche,Palm Beach,17788.536391946873
